NMI,Date,Time,kWh,kVArh,kW,kVA,PF,Peak_kWh,Off_Peak_kWh,DateNumber
SAAAAAC089,19/11/2016,11:00:00 AM,33.02,15.42,66.04,72.89,0.9,,33.02,20161119
SAAAAAC089,19/11/2016,11:30:00 AM,36.49,16.18,72.99,79.84,0.91,,36.49,20161119
SAAAAAC089,19/11/2016,12:00:00 PM,36.54,16.51,73.08,80.2,0.91,,36.54,20161119
SAAAAAC089,19/11/2016,12:30:00 PM,39.16,17.74,78.33,85.99,0.91,,39.16,20161119
SAAAAAC089,19/11/2016,1:00:00 PM,40.64,20.49,81.28,91.03,0.89,,40.64,20161119
SAAAAAC089,19/11/2016,1:30:00 PM,42.78,24.6,85.56,98.71,0.86,,42.78,20161119
SAAAAAC089,19/11/2016,2:00:00 PM,45.01,24.64,90.03,102.63,0.87,,45.01,20161119
SAAAAAC089,19/11/2016,2:30:00 PM,47.98,23.85,95.96,107.17,0.89,,47.98,20161119
SAAAAAC089,19/11/2016,3:00:00 PM,44.59,23.78,89.18,101.07,0.88,,44.59,20161119
SAAAAAC089,19/11/2016,3:30:00 PM,45.67,26.19,91.34,105.29,0.86,,45.67,20161119
SAAAAAC089,19/11/2016,4:00:00 PM,45.79,22.49,91.58,102.03,0.89,,45.79,20161119
SAAAAAC089,19/11/2016,4:30:00 PM,48.68,24.04,97.37,108.59,0.89,,48.68,20161119
SAAAAAC089,19/11/2016,5:00:00 PM,44.4,23.44,88.81,100.43,0.88,,44.4,20161119
SAAAAAC089,19/11/2016,5:30:00 PM,49.66,22.88,99.32,109.36,0.9,,49.66,20161119
SAAAAAC089,19/11/2016,6:00:00 PM,53.19,26.19,106.38,118.58,0.89,,53.19,20161119
SAAAAAC089,19/11/2016,6:30:00 PM,48.56,22.31,97.13,106.89,0.9,,48.56,20161119
SAAAAAC089,19/11/2016,7:00:00 PM,50.32,23.55,100.64,111.12,0.9,,50.32,20161119
SAAAAAC089,19/11/2016,7:30:00 PM,48.3,17.91,96.6,103.03,0.93,,48.3,20161119
SAAAAAC089,19/11/2016,8:00:00 PM,48.66,20.48,97.32,105.59,0.92,,48.66,20161119
SAAAAAC089,19/11/2016,8:30:00 PM,43.81,17.26,87.63,94.18,0.93,,43.81,20161119
SAAAAAC089,19/11/2016,9:00:00 PM,41.56,19.51,83.13,91.83,0.9,,41.56,20161119
SAAAAAC089,19/11/2016,9:30:00 PM,37.34,16.3,74.68,81.49,0.91,,37.34,20161119
SAAAAAC089,19/11/2016,10:00:00 PM,35.97,14.87,71.95,77.86,0.92,,35.97,20161119
SAAAAAC089,19/11/2016,10:30:00 PM,37.76,14.28,75.53,80.75,0.93,,37.76,20161119
SAAAAAC089,19/11/2016,11:00:00 PM,30.78,13.71,61.56,67.39,0.91,,30.78,20161119
SAAAAAC089,19/11/2016,11:30:00 PM,27.67,12.15,55.34,60.44,0.91,,27.67,20161119
SAAAAAC089,20/11/2016,12:00:00 AM,21.74,9.72,43.48,47.63,0.91,,21.74,20161120
SAAAAAC089,20/11/2016,12:30:00 AM,17.06,8.76,34.12,38.36,0.88,,17.06,20161120
SAAAAAC089,20/11/2016,1:00:00 AM,18.36,10.72,36.72,42.52,0.86,,18.36,20161120
SAAAAAC089,20/11/2016,1:30:00 AM,18.32,10.96,36.65,42.71,0.85,,18.32,20161120
SAAAAAC089,20/11/2016,2:00:00 AM,17.84,10.23,35.69,41.14,0.86,,17.84,20161120
SAAAAAC089,20/11/2016,2:30:00 AM,17.4,9.96,34.81,40.11,0.86,,17.4,20161120
SAAAAAC089,20/11/2016,3:00:00 AM,16.71,9.03,33.42,37.99,0.87,,16.71,20161120
SAAAAAC089,20/11/2016,3:30:00 AM,16.63,8.81,33.26,37.64,0.88,,16.63,20161120
SAAAAAC089,20/11/2016,4:00:00 AM,16.8,8.63,33.61,37.78,0.88,,16.8,20161120
SAAAAAC089,20/11/2016,4:30:00 AM,17.88,9.75,35.77,40.75,0.87,,17.88,20161120
SAAAAAC089,20/11/2016,5:00:00 AM,19.12,8.02,38.25,41.48,0.92,,19.12,20161120
SAAAAAC089,20/11/2016,5:30:00 AM,19.19,7.51,38.38,41.21,0.93,,19.19,20161120
SAAAAAC089,20/11/2016,6:00:00 AM,18.17,6.55,36.35,38.63,0.94,,18.17,20161120
SAAAAAC089,20/11/2016,6:30:00 AM,15.41,4.53,30.83,32.13,0.95,,15.41,20161120
SAAAAAC089,20/11/2016,7:00:00 AM,16.02,6.49,32.04,34.57,0.92,,16.02,20161120
SAAAAAC089,20/11/2016,7:30:00 AM,18.42,9.41,36.84,41.38,0.89,,18.42,20161120
SAAAAAC089,20/11/2016,8:00:00 AM,20.54,11.89,41.08,47.47,0.86,,20.54,20161120
SAAAAAC089,20/11/2016,8:30:00 AM,20.12,10.28,40.25,45.2,0.89,,20.12,20161120
SAAAAAC089,20/11/2016,9:00:00 AM,20.76,10.23,41.53,46.3,0.89,,20.76,20161120
SAAAAAC089,20/11/2016,9:30:00 AM,33.38,16.36,66.76,74.36,0.89,,33.38,20161120
SAAAAAC089,20/11/2016,10:00:00 AM,38.52,21.68,77.04,88.41,0.87,,38.52,20161120
SAAAAAC089,20/11/2016,10:30:00 AM,39.79,21.75,79.59,90.71,0.87,,39.79,20161120
SAAAAAC089,20/11/2016,11:00:00 AM,42.15,23.02,84.3,96.06,0.87,,42.15,20161120
SAAAAAC089,20/11/2016,11:30:00 AM,43.93,23.78,87.87,99.92,0.87,,43.93,20161120
SAAAAAC089,20/11/2016,12:00:00 PM,45.66,24.6,91.32,103.73,0.88,,45.66,20161120
SAAAAAC089,20/11/2016,12:30:00 PM,45.33,24.12,90.67,102.7,0.88,,45.33,20161120
SAAAAAC089,20/11/2016,1:00:00 PM,52.34,27,104.68,117.79,0.88,,52.34,20161120
SAAAAAC089,20/11/2016,1:30:00 PM,55.53,29.36,111.06,125.64,0.88,,55.53,20161120
SAAAAAC089,20/11/2016,2:00:00 PM,54.05,28.07,108.11,121.82,0.88,,54.05,20161120
SAAAAAC089,20/11/2016,2:30:00 PM,54.61,27.86,109.23,122.62,0.89,,54.61,20161120
SAAAAAC089,20/11/2016,3:00:00 PM,53.31,26.59,106.62,119.15,0.89,,53.31,20161120
SAAAAAC089,20/11/2016,3:30:00 PM,53.6,25.83,107.21,119.01,0.9,,53.6,20161120
SAAAAAC089,20/11/2016,4:00:00 PM,47.9,23.34,95.8,106.57,0.89,,47.9,20161120
SAAAAAC089,20/11/2016,4:30:00 PM,47.42,22.05,94.84,104.6,0.9,,47.42,20161120
SAAAAAC089,20/11/2016,5:00:00 PM,53.3,24.49,106.6,117.32,0.9,,53.3,20161120
SAAAAAC089,20/11/2016,5:30:00 PM,51.49,23.56,102.99,113.25,0.9,,51.49,20161120
SAAAAAC089,20/11/2016,6:00:00 PM,51.86,23.86,103.72,114.18,0.9,,51.86,20161120
SAAAAAC089,20/11/2016,6:30:00 PM,50.73,23.44,101.47,111.78,0.9,,50.73,20161120
SAAAAAC089,20/11/2016,7:00:00 PM,46.8,20.92,93.61,102.54,0.91,,46.8,20161120
SAAAAAC089,20/11/2016,7:30:00 PM,45.97,22.17,91.95,102.08,0.9,,45.97,20161120
SAAAAAC089,20/11/2016,8:00:00 PM,43.35,22.87,86.7,98.03,0.88,,43.35,20161120
SAAAAAC089,20/11/2016,8:30:00 PM,43.88,22.8,87.77,98.92,0.88,,43.88,20161120
SAAAAAC089,20/11/2016,9:00:00 PM,41.4,21.64,82.81,93.44,0.88,,41.4,20161120
SAAAAAC089,20/11/2016,9:30:00 PM,42.08,21.81,84.16,94.79,0.88,,42.08,20161120
SAAAAAC089,20/11/2016,10:00:00 PM,30.65,17.07,61.31,70.18,0.87,,30.65,20161120
SAAAAAC089,20/11/2016,10:30:00 PM,21.1,9.17,42.2,46.02,0.91,,21.1,20161120
SAAAAAC089,20/11/2016,11:00:00 PM,18.28,9.13,36.57,40.88,0.89,,18.28,20161120
SAAAAAC089,20/11/2016,11:30:00 PM,16.67,7.96,33.34,36.94,0.9,,16.67,20161120
SAAAAAC089,21/11/2016,12:00:00 AM,15.22,7.28,30.44,33.75,0.9,,15.22,20161121
SAAAAAC089,21/11/2016,12:30:00 AM,15.95,7.71,31.91,35.45,0.9,,15.95,20161121
SAAAAAC089,21/11/2016,1:00:00 AM,16.99,9.2,33.98,38.65,0.87,,16.99,20161121
SAAAAAC089,21/11/2016,1:30:00 AM,16.29,8.03,32.59,36.33,0.89,,16.29,20161121
SAAAAAC089,21/11/2016,2:00:00 AM,16.16,8.31,32.33,36.36,0.88,,16.16,20161121
SAAAAAC089,21/11/2016,2:30:00 AM,15.71,7.59,31.43,34.91,0.9,,15.71,20161121
SAAAAAC089,21/11/2016,3:00:00 AM,15.67,7.95,31.34,35.15,0.89,,15.67,20161121
SAAAAAC089,21/11/2016,3:30:00 AM,14.71,6.82,29.43,32.44,0.9,,14.71,20161121
SAAAAAC089,21/11/2016,4:00:00 AM,15.91,7.42,31.82,35.11,0.9,,15.91,20161121
SAAAAAC089,21/11/2016,4:30:00 AM,16.78,7.8,33.56,37.02,0.9,,16.78,20161121
SAAAAAC089,21/11/2016,5:00:00 AM,20.04,8.01,40.09,43.18,0.92,,20.04,20161121
SAAAAAC089,21/11/2016,5:30:00 AM,20.63,9.15,41.26,45.14,0.91,,20.63,20161121
SAAAAAC089,21/11/2016,6:00:00 AM,23.24,13.88,46.48,54.13,0.85,,23.24,20161121
SAAAAAC089,21/11/2016,6:30:00 AM,20.16,10.64,40.33,45.6,0.88,,20.16,20161121
SAAAAAC089,21/11/2016,7:00:00 AM,19.88,11.15,39.76,45.59,0.87,,19.88,20161121
SAAAAAC089,21/11/2016,7:30:00 AM,25.08,14.09,50.17,57.55,0.87,25.08,,20161121
SAAAAAC089,21/11/2016,8:00:00 AM,25.93,16.21,51.87,61.17,0.84,25.93,,20161121
SAAAAAC089,21/11/2016,8:30:00 AM,34.84,19.53,69.68,79.88,0.87,34.84,,20161121
SAAAAAC089,21/11/2016,9:00:00 AM,35.91,19.61,71.82,81.84,0.87,35.91,,20161121
SAAAAAC089,21/11/2016,9:30:00 AM,37.68,20.1,75.37,85.42,0.88,37.68,,20161121
SAAAAAC089,21/11/2016,10:00:00 AM,42.04,21.76,84.08,94.68,0.88,42.04,,20161121
SAAAAAC089,21/11/2016,10:30:00 AM,40.32,20.78,80.65,90.73,0.88,40.32,,20161121
SAAAAAC089,21/11/2016,11:00:00 AM,40.09,22.13,80.19,91.59,0.87,40.09,,20161121
SAAAAAC089,21/11/2016,11:30:00 AM,41.04,22.56,82.09,93.68,0.87,41.04,,20161121
SAAAAAC089,21/11/2016,12:00:00 PM,38.28,22.48,76.57,88.79,0.86,38.28,,20161121
SAAAAAC089,21/11/2016,12:30:00 PM,39.72,22.1,79.45,90.92,0.87,39.72,,20161121
SAAAAAC089,21/11/2016,1:00:00 PM,42.16,22.17,84.33,95.28,0.88,42.16,,20161121
SAAAAAC089,21/11/2016,1:30:00 PM,42.8,22.27,85.61,96.5,0.88,42.8,,20161121
SAAAAAC089,21/11/2016,2:00:00 PM,44.44,22.92,88.89,100.02,0.88,44.44,,20161121
SAAAAAC089,21/11/2016,2:30:00 PM,42.05,22.48,84.11,95.37,0.88,42.05,,20161121
SAAAAAC089,21/11/2016,3:00:00 PM,40.26,23.33,80.52,93.07,0.86,40.26,,20161121
SAAAAAC089,21/11/2016,3:30:00 PM,38.14,20.97,76.28,87.06,0.87,38.14,,20161121
SAAAAAC089,21/11/2016,4:00:00 PM,37.54,20.65,75.08,85.7,0.87,37.54,,20161121
SAAAAAC089,21/11/2016,4:30:00 PM,36.67,18.24,73.34,81.91,0.89,36.67,,20161121
SAAAAAC089,21/11/2016,5:00:00 PM,38.18,18.42,76.36,84.79,0.9,38.18,,20161121
SAAAAAC089,21/11/2016,5:30:00 PM,38.82,18.44,77.64,85.96,0.9,38.82,,20161121
SAAAAAC089,21/11/2016,6:00:00 PM,39.83,19,79.66,88.26,0.9,39.83,,20161121
SAAAAAC089,21/11/2016,6:30:00 PM,40.36,19.72,80.73,89.85,0.89,40.36,,20161121
SAAAAAC089,21/11/2016,7:00:00 PM,38.07,17.95,76.14,84.18,0.9,38.07,,20161121
SAAAAAC089,21/11/2016,7:30:00 PM,36.33,16.29,72.67,79.64,0.91,36.33,,20161121
SAAAAAC089,21/11/2016,8:00:00 PM,38.84,17.59,77.69,85.28,0.91,38.84,,20161121
SAAAAAC089,21/11/2016,8:30:00 PM,34.65,17.5,69.31,77.65,0.89,34.65,,20161121
SAAAAAC089,21/11/2016,9:00:00 PM,36.55,15.02,73.11,79.05,0.92,36.55,,20161121
SAAAAAC089,21/11/2016,9:30:00 PM,34.38,15.28,68.76,75.25,0.91,,34.38,20161121
SAAAAAC089,21/11/2016,10:00:00 PM,33.37,15.29,66.75,73.42,0.9,,33.37,20161121
SAAAAAC089,21/11/2016,10:30:00 PM,30.08,15.19,60.16,67.39,0.89,,30.08,20161121
SAAAAAC089,21/11/2016,11:00:00 PM,25.67,13.95,51.34,58.43,0.87,,25.67,20161121
SAAAAAC089,21/11/2016,11:30:00 PM,21.07,10.29,42.15,46.91,0.89,,21.07,20161121
SAAAAAC089,22/11/2016,12:00:00 AM,14.26,7.37,28.52,32.11,0.88,,14.26,20161122
SAAAAAC089,22/11/2016,12:30:00 AM,14.83,7.92,29.66,33.62,0.88,,14.83,20161122
SAAAAAC089,22/11/2016,1:00:00 AM,14.77,8.3,29.55,33.89,0.87,,14.77,20161122
SAAAAAC089,22/11/2016,1:30:00 AM,16.05,8.91,32.11,36.73,0.87,,16.05,20161122
SAAAAAC089,22/11/2016,2:00:00 AM,14.64,8.01,29.28,33.37,0.87,,14.64,20161122
SAAAAAC089,22/11/2016,2:30:00 AM,14.8,8.2,29.61,33.85,0.87,,14.8,20161122
SAAAAAC089,22/11/2016,3:00:00 AM,13.89,7.45,27.79,31.53,0.88,,13.89,20161122
SAAAAAC089,22/11/2016,3:30:00 AM,14.03,7.2,28.06,31.54,0.88,,14.03,20161122
SAAAAAC089,22/11/2016,4:00:00 AM,15.23,7.56,30.46,34,0.89,,15.23,20161122
SAAAAAC089,22/11/2016,4:30:00 AM,16.08,8.21,32.17,36.12,0.89,,16.08,20161122
SAAAAAC089,22/11/2016,5:00:00 AM,16.01,8.61,32.03,36.37,0.88,,16.01,20161122
SAAAAAC089,22/11/2016,5:30:00 AM,17.18,7.5,34.36,37.5,0.91,,17.18,20161122
SAAAAAC089,22/11/2016,6:00:00 AM,16.53,6.63,33.07,35.63,0.92,,16.53,20161122
SAAAAAC089,22/11/2016,6:30:00 AM,13.44,3.78,26.88,27.92,0.96,,13.44,20161122
SAAAAAC089,22/11/2016,7:00:00 AM,16.2,5.21,32.41,34.05,0.95,,16.2,20161122
SAAAAAC089,22/11/2016,7:30:00 AM,18.21,8.32,36.43,40.05,0.9,18.21,,20161122
SAAAAAC089,22/11/2016,8:00:00 AM,18.68,8.9,37.37,41.39,0.9,18.68,,20161122
SAAAAAC089,22/11/2016,8:30:00 AM,22.25,9.3,44.51,48.24,0.92,22.25,,20161122
SAAAAAC089,22/11/2016,9:00:00 AM,24.47,9.56,48.94,52.55,0.93,24.47,,20161122
SAAAAAC089,22/11/2016,9:30:00 AM,28.57,8.35,57.15,59.54,0.95,28.57,,20161122
SAAAAAC089,22/11/2016,10:00:00 AM,24.82,10.05,49.64,53.56,0.92,24.82,,20161122
SAAAAAC089,22/11/2016,10:30:00 AM,25.67,10.47,51.34,55.45,0.92,25.67,,20161122
SAAAAAC089,22/11/2016,11:00:00 AM,28.31,11.15,56.62,60.85,0.93,28.31,,20161122
SAAAAAC089,22/11/2016,11:30:00 AM,29.48,12.42,58.97,63.99,0.92,29.48,,20161122
SAAAAAC089,22/11/2016,12:00:00 PM,30.53,12.94,61.07,66.33,0.92,30.53,,20161122
SAAAAAC089,22/11/2016,12:30:00 PM,28.96,10.72,57.92,61.76,0.93,28.96,,20161122
SAAAAAC089,22/11/2016,1:00:00 PM,28.93,11.36,57.87,62.17,0.93,28.93,,20161122
SAAAAAC089,22/11/2016,1:30:00 PM,29.05,10.08,58.11,61.51,0.94,29.05,,20161122
SAAAAAC089,22/11/2016,2:00:00 PM,30.06,12.49,60.12,65.11,0.92,30.06,,20161122
SAAAAAC089,22/11/2016,2:30:00 PM,28.79,11.41,57.59,61.95,0.92,28.79,,20161122
SAAAAAC089,22/11/2016,3:00:00 PM,28.11,11.4,56.22,60.67,0.92,28.11,,20161122
SAAAAAC089,22/11/2016,3:30:00 PM,30.7,12.18,61.4,66.06,0.92,30.7,,20161122
SAAAAAC089,22/11/2016,4:00:00 PM,27.43,11.32,54.86,59.34,0.92,27.43,,20161122
SAAAAAC089,22/11/2016,4:30:00 PM,31.87,11.59,63.75,67.84,0.93,31.87,,20161122
SAAAAAC089,22/11/2016,5:00:00 PM,34.09,11.23,68.19,71.79,0.94,34.09,,20161122
SAAAAAC089,22/11/2016,5:30:00 PM,39.28,12.44,78.56,82.4,0.95,39.28,,20161122
SAAAAAC089,22/11/2016,6:00:00 PM,38.7,11.41,77.4,80.7,0.95,38.7,,20161122
SAAAAAC089,22/11/2016,6:30:00 PM,42.2,15.99,84.41,90.27,0.93,42.2,,20161122
SAAAAAC089,22/11/2016,7:00:00 PM,40.2,14.96,80.4,85.79,0.93,40.2,,20161122
SAAAAAC089,22/11/2016,7:30:00 PM,39.39,15.1,78.79,84.38,0.93,39.39,,20161122
SAAAAAC089,22/11/2016,8:00:00 PM,41.8,15.75,83.61,89.35,0.93,41.8,,20161122
SAAAAAC089,22/11/2016,8:30:00 PM,41.3,15.26,82.6,88.06,0.93,41.3,,20161122
SAAAAAC089,22/11/2016,9:00:00 PM,37.92,15.12,75.85,81.66,0.92,37.92,,20161122
SAAAAAC089,22/11/2016,9:30:00 PM,34.57,13.9,69.15,74.53,0.92,,34.57,20161122
SAAAAAC089,22/11/2016,10:00:00 PM,32.24,12.36,64.48,69.05,0.93,,32.24,20161122
SAAAAAC089,22/11/2016,10:30:00 PM,30.6,11.81,61.21,65.61,0.93,,30.6,20161122
SAAAAAC089,22/11/2016,11:00:00 PM,25.76,10.72,51.53,55.81,0.92,,25.76,20161122
SAAAAAC089,22/11/2016,11:30:00 PM,23.47,10.22,46.95,51.21,0.91,,23.47,20161122
SAAAAAC089,23/11/2016,12:00:00 AM,14.14,6.38,28.28,31.03,0.91,,14.14,20161123
SAAAAAC089,23/11/2016,12:30:00 AM,16.39,8.28,32.78,36.73,0.89,,16.39,20161123
SAAAAAC089,23/11/2016,1:00:00 AM,14.56,7.1,29.12,32.4,0.89,,14.56,20161123
SAAAAAC089,23/11/2016,1:30:00 AM,15.23,7.88,30.46,34.29,0.88,,15.23,20161123
SAAAAAC089,23/11/2016,2:00:00 AM,15.17,7.51,30.35,33.87,0.89,,15.17,20161123
SAAAAAC089,23/11/2016,2:30:00 AM,15.24,7.87,30.48,34.31,0.88,,15.24,20161123
SAAAAAC089,23/11/2016,3:00:00 AM,14.35,6.99,28.7,31.93,0.89,,14.35,20161123
SAAAAAC089,23/11/2016,3:30:00 AM,13.96,6.29,27.93,30.64,0.91,,13.96,20161123
SAAAAAC089,23/11/2016,4:00:00 AM,14.4,6.69,28.81,31.77,0.9,,14.4,20161123
SAAAAAC089,23/11/2016,4:30:00 AM,15.01,7.48,30.02,33.54,0.89,,15.01,20161123
SAAAAAC089,23/11/2016,5:00:00 AM,14.81,7.56,29.63,33.26,0.89,,14.81,20161123
SAAAAAC089,23/11/2016,5:30:00 AM,16.35,6.78,32.7,35.4,0.92,,16.35,20161123
SAAAAAC089,23/11/2016,6:00:00 AM,15.56,5.46,31.13,32.99,0.94,,15.56,20161123
SAAAAAC089,23/11/2016,6:30:00 AM,12.69,2.93,25.39,26.06,0.97,,12.69,20161123
SAAAAAC089,23/11/2016,7:00:00 AM,15.52,3.8,31.04,31.95,0.97,,15.52,20161123
SAAAAAC089,23/11/2016,7:30:00 AM,17.2,6.71,34.4,36.92,0.93,17.2,,20161123
SAAAAAC089,23/11/2016,8:00:00 AM,17.35,7.21,34.7,37.58,0.92,17.35,,20161123
